visit_date,referrer,visitor_device,is_lead
2021-03-24 20:26:39.060645,https://callgear.ae/control-employees-lp-oae/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J7|23847910061240067&utm_content=cid|23847910061240067|gid|23847910061260067|aid|23847910061220067|crid|10|targid|4|sid|6|pid|1&cm_id=fb_23847910061240067_23847910061260067_23847910061220067&fbclid=PAAaZlU6cip7O_-MhdeQi_9hanJj4IqR7cvcHeTvEevAEClYGDk-1zI_XLFLs,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-15 05:34:41.810900,https://callgear.ae/control-employees-lp-oae/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J5|23847571809850067&utm_content=cid|23847571809850067|gid|23847643104220067|aid|23847643104240067|crid|1|targid|3|sid|6|pid|1|jobs|5&cm_id=fb_23847571809850067_23847643104220067_23847643104240067&fbclid=IwAR1TT7W2KXVUteucG_9xXYNdO8F1aWhw62uLXyzf5kyMkOAvmbuCghrsZck,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-30 20:39:48.366405,,"{""value"": ""PC"", ""value_id"": ""desktop""}",true
2021-03-12 18:56:15.651877,https://www.google.com/,"{""value"": ""PC"", ""value_id"": ""desktop""}",true
2021-03-09 20:30:14.996848,https://www.google.com/,"{""value"": ""PC"", ""value_id"": ""desktop""}",true
2021-03-19 18:10:27.285074,https://www.google.com/,"{""value"": ""PC"", ""value_id"": ""desktop""}",
2021-03-09 16:58:36.905600,https://callgear.ae/control-employees-lp-oae/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J7|23847910061240067&utm_content=cid|23847910061240067|gid|23847910061270067|aid|23847910061230067|crid|10|targid|1|sid|6|pid|1&cm_id=fb_23847910061240067_23847910061270067_23847910061230067&fbclid=IwAR2cegLtN1FAtM07oOZFM_ZJM6kfdjYcBI39I2NUajYcrwjzp01gD0UJMZg,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-13 20:05:53.948657,https://www.google.com/,"{""value"": ""PC"", ""value_id"": ""desktop""}",
2021-03-02 21:49:01.737668,https://callgear.ae/vpbx/?utm_source=google&utm_medium=cpc&utm_campaign=GAW_UAE_DU_SEARCH_VP_TR_Key_NewPage|12187113246&utm_term=virtualphone&utm_content=tid|kwd-303343594068|cid|12187113246|aid|494770255120|gid|119774347129|pos||src|g_|dvc|c|reg|9070053|rin|9041132|oh|&cm_id=12187113246_119774347129_494770255120_kwd-303343594068_c__g_&gclid=Cj0KCQjw6s2IBhCnARIsAP8RfAhLYmg5OVmp54gXcWxHg267bSQdvGAk-vjfiP1qKnejm4giTk6CjmQaAmUuEALw_wcB,"{""value"": ""PC"", ""value_id"": ""desktop""}",
2021-03-09 09:40:51.334247,,"{""value"": ""PC"", ""value_id"": ""desktop""}",
2021-03-02 22:06:41.482279,,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-15 13:30:36.339198,https://callgear.ae/vpbx/?utm_source=google&utm_medium=cpc&utm_campaign=GAW_UAE_DU_SEARCH_VP_TR_Key_NewPage|12187113246&utm_term=voip for dubai&utm_content=tid|kwd-1287469511160|cid|12187113246|aid|494770255120|gid|119774347129|pos||src|g_|dvc|c|reg|9303598|rin|9041132|oh|&cm_id=12187113246_119774347129_494770255120_kwd-1287469511160_c__g_&gclid=Cj0KCQjwub-HBhCyARIsAPctr7yEgcT01bJ2qRET1aYbKVM2huaDKtdgeeWZpyJ1mhVKK-27t0OKyDgaAmJVEALw_wcB,"{""value"": ""PC"", ""value_id"": ""desktop""}",true
2021-03-04 12:19:33.371709,https://callgear.ae/control-employees-lp-oae/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J10|23847572138160067&utm_content=cid|23847572138160067|gid|23847642977180067|aid|23847642977220067|crid|2|targid|3|sid|6|pid|1|jobs|10&cm_id=fb_23847572138160067_23847642977180067_23847642977220067&fbclid=IwAR0zCs5lZ0IBVr8WITNSXBh6DEaEx1yonvY7-qdbrtOsMGoA-i-zL_DbpBA,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-25 01:06:35.119281,https://callgear.ae/control-employees-lp-oae/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J10|23847572138160067&utm_content=cid|23847572138160067|gid|23847642977160067|aid|23847642977200067|crid|2|targid|2|sid|6|pid|1|jobs|10&cm_id=fb_23847572138160067_23847642977160067_23847642977200067&fbclid=PAAabSlaA1d93EB_zot58FRcQ8WmiaWmLmokPveOcL1xItkT8bhbNorGkcz1s,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-09 00:47:00.591440,https://callgear.ae/control-employees-lp-oae/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J10|23847572138160067&utm_content=cid|23847572138160067|gid|23847642977170067|aid|23847642977210067|crid|2|targid|1|sid|6|pid|1|jobs|10&cm_id=fb_23847572138160067_23847642977170067_23847642977210067&fbclid=IwAR0d_fyep8bFgupHJ3vl8sN4i_6Um1e7vtoYv6_6sg0HnWNC2yFr5jS1pd8,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-13 02:06:26.554455,,"{""value"": ""PC"", ""value_id"": ""desktop""}",
2021-03-09 02:14:32.552247,https://callgear.ae/vpbx/?utm_source=google&utm_medium=cpc&utm_campaign=GAW_UAE_DU_SEARCH_VP_TR_Key_NewPage|12187113246&utm_term=ip pbx&utm_content=tid|kwd-14125220|cid|12187113246|aid|509194588997|gid|119774347129|pos||src|g_|dvc|m|reg|1000013|rin||oh|&cm_id=12187113246_119774347129_509194588997_kwd-14125220_m__g_&gclid=EAIaIQobChMIqrbbw5Gj8QIVT4ODBx1-bQBhEAAYASAAEgLTb_D_BwE,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-28 03:09:52.838875,,"{""value"": ""PC"", ""value_id"": ""desktop""}",
2021-03-19 23:36:27.881129,,"{""value"": ""PC"", ""value_id"": ""desktop""}",
2021-03-02 06:58:42.847264,https://callgear.ae/control-employees-lp-oae/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J10|23847572138160067&utm_content=cid|23847572138160067|gid|23847642977190067|aid|23847642977150067|crid|2|targid|4|sid|6|pid|1|jobs|10&cm_id=fb_23847572138160067_23847642977190067_23847642977150067&fbclid=IwAR2H1ZuSh9i9b-uPKBG05qhX5tSFhMkJcHmHhXNeFeppdj1zsRwid698XDY_aem_AahtCAVKcQDX8FHUHQe4huoKAMNdZMHsqK53EaKFYDMdr2dgzDyRJUnXJSrVKkmeboFJI1D0CxsuejUpZanO0CJSjwNqZVkS0DoUYmY1vvumbjKDNaZoRpR62Ag1mtRO6S0,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-29 11:57:23.981527,https://callgear.ae/control-employees-lp-oae/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J10|23847572138160067&utm_content=cid|23847572138160067|gid|23847642977180067|aid|23847642977220067|crid|2|targid|3|sid|6|pid|1|jobs|10&cm_id=fb_23847572138160067_23847642977180067_23847642977220067&fbclid=IwAR0AKD2FTBrvr-f1ppGjMY3iRKGhyxGfWhbBiEkuoNTI0WB_LYzmD7BtPTI,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-03 05:30:19.542803,https://callgear.ae/vpbx/?utm_source=google&utm_medium=cpc&utm_campaign=GAW_UAE_DU_SEARCH_VP_TR_Key_NewPage|12187113246&utm_term=ip phone&utm_content=tid|kwd-12170131|cid|12187113246|aid|494770255123|gid|119774347129|pos||src|g_|dvc|c|reg|1000010|rin|1000013|oh|&cm_id=12187113246_119774347129_494770255123_kwd-12170131_c__g_&gclid=CjwKCAjwr56IBhAvEiwA1fuqGs34ldbo4KNRJHiIB04aSaE1uCNpskvQprhyq2hD8TpYMfVSwY_LChoCqCwQAvD_BwE,"{""value"": ""PC"", ""value_id"": ""desktop""}",
2021-03-12 21:59:56.599821,https://callgear.ae/control-employees-lp-oae/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J10|23847572138160067&utm_content=cid|23847572138160067|gid|23847642977160067|aid|23847642977200067|crid|2|targid|2|sid|6|pid|1|jobs|10&cm_id=fb_23847572138160067_23847642977160067_23847642977200067&fbclid=PAAaZxGfAdSZ0k3ut04QGAtD5ziKchgyDnkjIBAKu9trONeKc0_EI2NJWlykU_aem_AaSW4XEZDPSJVcHlqyIq8XFN-IVhqPS1N5omeCix88hY1vdomHhvmki1CYmGhL_oJlL7YGI30kVzdZH8cCdZiMzvZxWIZm7EqkMR4mPZeE1JMM4pSrQzrVku5w7b07YVnZ0,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-18 05:02:24.199892,https://callgear.ae/control-employees-lp-oae/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J5|23847571809850067&utm_content=cid|23847571809850067|gid|23847643104220067|aid|23847643104240067|crid|1|targid|3|sid|6|pid|1|jobs|5&cm_id=fb_23847571809850067_23847643104220067_23847643104240067&fbclid=IwAR1b8PxZCOLn1Vr9KJZ830fChKlJ4BjzFx3q-vR17vjVgERDA97GhbC2zpw,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-24 18:20:27.880166,https://www.google.com/,"{""value"": ""PC"", ""value_id"": ""desktop""}",true
2021-03-18 22:01:01.967176,https://www.google.com/,"{""value"": ""PC"", ""value_id"": ""desktop""}",true
2021-03-23 07:54:30.457960,https://callgear.ae/control-employees-lp-oae/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J7|23847910061240067&utm_content=cid|23847910061240067|gid|23847910061250067|aid|23847910061200067|crid|10|targid|2|sid|6|pid|1&cm_id=fb_23847910061240067_23847910061250067_23847910061200067&fbclid=IwAR0yRE0w3piOWvhA7F1TUXCGX9YGZXG_wXELUPIy3r0DBAyfZQeEyC5TsV8,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-22 22:54:01.971549,https://callgear.ae/vpbx/?utm_source=google&utm_medium=cpc&utm_campaign=GAW_UAE_DU_SEARCH_VP_TR_Key_NewPage|12187113246&utm_term=pabx installation dubai&utm_content=tid|kwd-300077985109|cid|12187113246|aid|509194588991|gid|119774347129|pos||src|g_|dvc|c|reg|9077150|rin|1000013|oh|&cm_id=12187113246_119774347129_509194588991_kwd-300077985109_c__g_&gclid=Cj0KCQjw5uWGBhCTARIsAL70sLLPR63J4Bt3mlg-iVqIVhgfEAz_kNcp5x6SGm8guNhELPeM3_G2UqkaAoG-EALw_wcB,"{""value"": ""PC"", ""value_id"": ""desktop""}",true
2021-03-09 03:21:19.174015,https://callgear.ae/control-employees-lp-oae/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J5|23847571809850067&utm_content=cid|23847571809850067|gid|23847643104220067|aid|23847643104240067|crid|1|targid|3|sid|6|pid|1|jobs|5&cm_id=fb_23847571809850067_23847643104220067_23847643104240067&fbclid=IwAR27bGxlnqAQC7aABMpRI82suwX30c6FibiWSNtf2NAukGQ03Lfmt_isjVA,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-13 12:57:34.266632,https://www.google.com/,"{""value"": ""PC"", ""value_id"": ""desktop""}",
2021-03-10 11:53:29.565201,https://callgear.ae/control-employees-lp-oae/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J10|23847572138160067&utm_content=cid|23847572138160067|gid|23847642977160067|aid|23847642977200067|crid|2|targid|2|sid|6|pid|1|jobs|10&cm_id=fb_23847572138160067_23847642977160067_23847642977200067&fbclid=IwAR0dq4HkUgbo_KB_8xHNazKo6MU4IV33uCmQOkjVBvh3KoYqBHZ6heQyFyc,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-17 03:21:59.418723,,"{""value"": ""PC"", ""value_id"": ""desktop""}",true
2021-03-20 00:45:09.187625,https://callgear.ae/control-employees-lp-oae/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J10|23847572138160067&utm_content=cid|23847572138160067|gid|23847642977180067|aid|23847642977220067|crid|2|targid|3|sid|6|pid|1|jobs|10&cm_id=fb_23847572138160067_23847642977180067_23847642977220067&fbclid=IwAR1qZ65krsn5veBcK8SNKRBs-eIBx5auB7p4B1eKdGfaKRhxkWEGV6CaWe4_aem_AeYAp8gvJsMj6x87L8qrte3gPrwGaZ4z-x163KapgVUEfFwMx0uU5VmQFsSYPVIf0qFyqzKRpbqud2fcggKZhOmtbTa92bBQJWoZoI6CF99pj8BkioHToVaxqTbJFLFPrBo,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-24 15:02:23.036101,https://callgear.ae/control-employees-lp-oae/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J2|23847909860030067&utm_content=cid|23847909860030067|gid|23847909860130067|aid|23847909860090067|crid|9|targid|2|sid|6|pid|1&cm_id=fb_23847909860030067_23847909860130067_23847909860090067&fbclid=IwAR0W4sWHAJleMSbWmlBqvdfkWzXjUDb8cWAkvZyO9uNBowYOAy2VVr54Mnw_aem_Ac5rFmmzEoyzj5xQnXEKrfIO2S73Gd9esxUzA1VebV63wl9D3iC-OhjMzD7zBkRtoT850xe69n7GMZyqmQ5RpczUPLuaUXyCT5nOsm7BgxTjzD76PsU2Bj0cAoRvoZCaJgY,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-21 20:38:00.748351,https://callgear.ae/control-employees-lp-oae/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J10|23847572138160067&utm_content=cid|23847572138160067|gid|23847642977160067|aid|23847642977200067|crid|2|targid|2|sid|6|pid|1|jobs|10&cm_id=fb_23847572138160067_23847642977160067_23847642977200067&fbclid=IwAR21rCHqpGM3qOZ-Q3MMlA7u8ZnrX8uHoarFtG7xZOpt5vFDaS_DDMbl2uA,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-05 12:28:19.946730,,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-14 01:10:16.015703,https://callgear.ae/control-employees-lp-oae/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J10|23847572138160067&utm_content=cid|23847572138160067|gid|23847642977190067|aid|23847642977150067|crid|2|targid|4|sid|6|pid|1|jobs|10&cm_id=fb_23847572138160067_23847642977190067_23847642977150067,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-26 05:31:25.618191,https://www.google.com/,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-20 07:34:52.983360,https://callgear.ae/vpbx/?utm_source=google&utm_medium=cpc&utm_campaign=GAW_UAE_DU_SEARCH_VP_TR_Key_NewPage|12187113246&utm_term=virtualphone&utm_content=tid|kwd-303343594068|cid|12187113246|aid|494770255120|gid|119774347129|pos||src|g_|dvc|c|reg|9040171|rin|1000013|oh|&cm_id=12187113246_119774347129_494770255120_kwd-303343594068_c__g_&gclid=CjwKCAjwlrqHBhByEiwAnLmYUPAAjNFuzMoquQkCTC4tElHzMOI3sOhU_TO7WMLQ7JiuiaZ0X5EBYhoCBiAQAvD_BwE,"{""value"": ""PC"", ""value_id"": ""desktop""}",
2021-03-07 20:59:10.953012,https://callgear.ae/control-employees-lp-oae/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J2|23847909860030067&utm_content=cid|23847909860030067|gid|23847909860130067|aid|23847909860090067|crid|9|targid|2|sid|6|pid|1&cm_id=fb_23847909860030067_23847909860130067_23847909860090067&fbclid=PAAaZDg4-4JKyaJsL7DJFnkvy1sVfraku6hZYi-3Ge08EWFoS4kGHhJG6vjYE_aem_AQT_Sbu_Z_xwdM8OQ_f9h5BQjfMLlIR3InomrX32_Xmwm3hzAzS_i158bQ0KMYBf_ImKSaxV8rgRT4mfhTpdiCwwHibDdq6_bz5kRLN_LpiQyK9v_h6-kEkJWeiGR4t1jYk,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-07 17:17:05.352220,,"{""value"": null, ""value_id"": null}",true
2021-03-08 10:22:30.225973,,"{""value"": ""PC"", ""value_id"": ""desktop""}",true
2021-03-26 08:31:51.227744,,"{""value"": ""PC"", ""value_id"": ""desktop""}",true
2021-03-23 23:25:39.639848,https://www.google.com/,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-15 01:17:09.288352,https://callgear.ae/control-employees-lp-oae/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J7|23847910061240067&utm_content=cid|23847910061240067|gid|23847910061250067|aid|23847910061200067|crid|10|targid|2|sid|6|pid|1&cm_id=fb_23847910061240067_23847910061250067_23847910061200067&fbclid=IwAR2lzWwRJhhrPfEgaRELMWsWQnR3D3IM362IazHWr8PbiEOlcb9nYC7wqaY_aem_AQwMSfQbJYdfQiURn_p1FJAFQKTdNUhqmIVct8RRuCz6D3dEfmIoHpNI_23KEY49D1QAxjCU2c7FzJeVhoNmWcr5RJy1MvvTZCAVWkgOH4g-ioaNca-bN-vUOu0Ewujb0NE,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-18 18:01:30.168397,https://callgear.ae/control-employees-lp-oae/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J10|23847572138160067&utm_content=cid|23847572138160067|gid|23847642977180067|aid|23847642977220067|crid|2|targid|3|sid|6|pid|1|jobs|10&cm_id=fb_23847572138160067_23847642977180067_23847642977220067&fbclid=PAAabtyDSSfmpiDXDvxG7kP4oQy2v-_NsyP1PhTZEpBC5Tw03ITrJvzPja0G8,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-29 05:27:14.727568,https://callgear.ae/control-employees-lp-oae/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J10|23847572138160067&utm_content=cid|23847572138160067|gid|23847642977190067|aid|23847642977150067|crid|2|targid|4|sid|6|pid|1|jobs|10&cm_id=fb_23847572138160067_23847642977190067_23847642977150067&fbclid=IwAR1KCDUBVH2X7H2HB84EoeBPtEtA5zhq5pLHfdCP4pXH_vur8qQ_kY0z8Zs,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-10 05:18:40.971000,https://callgear.ae/vpbx/?utm_source=google&utm_medium=cpc&utm_campaign=GAW_UAE_DU_SEARCH_VP_TR_Key_NewPage|12187113246&utm_term=virtual phone for business&utm_content=tid|kwd-434883598258|cid|12187113246|aid|494770255120|gid|119774347129|pos||src|g_|dvc|c|reg|9300528|rin|9041132|oh|&cm_id=12187113246_119774347129_494770255120_kwd-434883598258_c__g_&gclid=CjwKCAjwt8uGBhBAEiwAayu_9UDnNS7ELWb24IoQp5dVhhnXfEMb4DoqNZij-eNR87i9gJYCyUL7DxoCilcQAvD_BwE,"{""value"": ""PC"", ""value_id"": ""desktop""}",true
2021-03-16 19:55:21.844719,,"{""value"": ""PC"", ""value_id"": ""desktop""}",
2021-03-24 22:34:00.983948,https://callgear.ae/control-employees-lp-oae/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J5|23847571809850067&utm_content=cid|23847571809850067|gid|23847643104220067|aid|23847643104240067|crid|1|targid|3|sid|6|pid|1|jobs|5&cm_id=fb_23847571809850067_23847643104220067_23847643104240067&fbclid=IwAR07Wd_WbSDeH9RKnxxCZ-2AEFro-zk0hfeU8bQvTH2GryeDBfAy9mrwO_M,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-26 20:22:09.890466,,"{""value"": ""PC"", ""value_id"": ""desktop""}",true
2021-03-25 17:08:47.324133,https://callgear.ae/vpbx/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J29|23848034480240067&utm_content=cid|23848034480240067|gid|23848036732930067|aid|23848036732920067|crid|16|targid|2|sid|6|pid|1&cm_id=fb_23848034480240067_23848036732930067_23848036732920067&fbclid=IwAR19BAF6TY57eWdHnAPdHOWPqqZ7lcZ7o_jOwSe6MNSmpOkjGyAUWz2Wm1o,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-04 07:01:00.422578,https://callgear.ae/vpbx/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J29|23848034480240067&utm_content=cid|23848034480240067|gid|23848036732930067|aid|23848036732970067|crid|16|targid|2|sid|6|pid|1&cm_id=fb_23848034480240067_23848036732930067_23848036732970067&fbclid=IwAR0txt7QIQ8gnwxAu2CNwUfp76eL9clhhmISZhim_OI9AVLeqD01HsYAv7g,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-03 12:42:38.521692,https://callgear.ae/vpbx/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J29|23848034480240067&utm_content=cid|23848034480240067|gid|23848036732930067|aid|23848036732970067|crid|16|targid|2|sid|6|pid|1&cm_id=fb_23848034480240067_23848036732930067_23848036732970067&fbclid=IwAR3QgyL8WUzbnGNUdA4a68oQY1uWdfRfD2EYY5nt9iVlgaNOC510qxtIwjs,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-02 15:14:02.760406,https://callgear.ae/vpbx/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J29|23848034480240067&utm_content=cid|23848034480240067|gid|23848036732930067|aid|23848036732940067|crid|19|targid|2|sid|6|pid|1&cm_id=fb_23848034480240067_23848036732930067_23848036732940067&fbclid=IwAR3XLZ3KME1Bi0qQJVxi9DkilDfLMbQx2V9XfiM5QDUK268mb2nto8TIc3g,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-05 08:31:14.269466,https://callgear.ae/vpbx/?utm_source=google&utm_medium=cpc&utm_campaign=GAW_UAE_DU_SEARCH_VP_TR_Key_NewPage|12187113246&utm_term=ip phone dubai&utm_content=tid|kwd-428780297915|cid|12187113246|aid|509194588991|gid|119774347129|pos||src|g_|dvc|c|reg|1000013|rin|1000013|oh|&cm_id=12187113246_119774347129_509194588991_kwd-428780297915_c__g_&gclid=EAIaIQobChMIv56xxs638gIV1ITVCh2lyQcxEAAYASAAEgLQ1vD_BwE,"{""value"": ""PC"", ""value_id"": ""desktop""}",
2021-03-03 06:42:02.397259,https://callgear.ae/vpbx/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J29|23848034480240067&utm_content=cid|23848034480240067|gid|23848036732930067|aid|23848036732970067|crid|16|targid|2|sid|6|pid|1&cm_id=fb_23848034480240067_23848036732930067_23848036732970067&fbclid=PAAabEcF837g3Zlvaq6sIxORTMEdhC_OuBB_-orLHnhexUeS6aTB-WyBULTEg_aem_AUpTaTMMee3Oy2Wi76bV0r2LWmUw6mTfBKeKb2aRCCIZARf6UuiUhF6AylowMXVZ5EU3UlAA6k9Av6LSdYlQ1FkZ2c4bngKQ-wKTlSnv3sQUfzduy-MNNS0HJ7Ljj_4By5c,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
2021-03-06 11:42:43.922806,https://callgear.ae/vpbx/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J29|23848034480240067&utm_content=cid|23848034480240067|gid|23848036716420067|aid|23848036716410067|crid|16|targid|2|sid|6|pid|1&cm_id=fb_23848034480240067_23848036716420067_23848036716410067&fbclid=IwAR3h_7ablybJa835oD1g25bMBXRkofBz0JpoyX2zedbjyH3sstGjT-h6v_A,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-10 06:10:16.692960,https://callgear.ae/vpbx/?utm_source=google&utm_medium=cpc&utm_campaign=GAW_UAE_DU_SEARCH_VP_TR_Key_NewPage|12187113246&utm_term=pbx system&utm_content=tid|kwd-10758181|cid|12187113246|aid|494770255120|gid|119774347129|pos||src|g_|dvc|c|reg|1000013|rin||oh|&cm_id=12187113246_119774347129_494770255120_kwd-10758181_c__g_&gclid=CjwKCAjw3_KIBhA2EiwAaAAlipDvpCfqfrehn6D3HiH76fjZenQ8X8u8_JNhcs4ttgzW-yoByu_T-xoCdu8QAvD_BwE,"{""value"": ""PC"", ""value_id"": ""desktop""}",true
2021-03-30 05:07:04.027945,,"{""value"": null, ""value_id"": null}",true
2021-03-03 15:31:37.469135,https://callgear.ae/vpbx/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J29|23848034480240067&utm_content=cid|23848034480240067|gid|23848036732930067|aid|23848036732920067|crid|16|targid|2|sid|6|pid|1&cm_id=fb_23848034480240067_23848036732930067_23848036732920067&fbclid=IwAR1AoytYSaJNmzFs2xLPHNdSDXRnk6le0IaGRawM7rGSRA_psjEdiWuFuC4,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-15 22:38:04.836048,https://callgear.ae/vpbx/?utm_source=google&utm_medium=cpc&utm_campaign=GAW_UAE_DU_SEARCH_VP_TR_Key_NewPage|12187113246&utm_term=ip phone system&utm_content=tid|kwd-14280001|cid|12187113246|aid|494770255120|gid|119774347129|pos||src|g_|dvc|m|reg|1000013|rin||oh|&cm_id=12187113246_119774347129_494770255120_kwd-14280001_m__g_&gclid=CjwKCAjw3_KIBhA2EiwAaAAlihW-O_oYNVV26NZyM2hhSCg_tLGamwZ9PDwWYe8Fm5kRmpItMWfGRBoCCNYQAvD_BwE,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-20 12:32:03.783463,https://callgear.ae/vpbx/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J29|23848034480240067&utm_content=cid|23848034480240067|gid|23848036732930067|aid|23848036732920067|crid|16|targid|2|sid|6|pid|1&cm_id=fb_23848034480240067_23848036732930067_23848036732920067&fbclid=IwAR1iDPTiEnWTpaLLdtH7Un6tGD-IL5svWKKoD9Av3ICaYOu38P0RhSdi0Og,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",true
2021-03-17 19:11:16.113080,https://callgear.ae/vpbx/?utm_source=facebook&utm_medium=cpm&utm_campaign=FB_UAE_ALL_CONVERSION_GN_IG_J29|23848034480240067&utm_content=cid|23848034480240067|gid|23848036732930067|aid|23848036732920067|crid|16|targid|2|sid|6|pid|1&cm_id=fb_23848034480240067_23848036732930067_23848036732920067&fbclid=IwAR0ZEIPK9254Xu5KioJVFmDZqqPEtpyqf2OkxIUaas8Wdk79fHTXv1T1jwk,"{""value"": ""Mobile"", ""value_id"": ""mobile""}",
